Data supplied by UK-AIR on 1/4/2016
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Nottingham Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
11-06-2015,10:00,20.800,R,ugm-3 (TEOM FDMS),8.34007,R,ugm-3,22.33896,R,ugm-3,35.12689,R,ugm-3,18.800,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),59.21442,R,ugm-3,9.700,R,ugm-3 (TEOM FDMS),2.27307,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS)
11-06-2015,11:00,26.800,R,ugm-3 (TEOM FDMS),8.37874,R,ugm-3,22.39824,R,ugm-3,35.24546,R,ugm-3,25.600,R,ugm-3 (TEOM FDMS),10.200,R,ugm-3 (TEOM FDMS),74.10683,R,ugm-3,15.700,R,ugm-3 (TEOM FDMS),2.01364,R,ugm-3,1.200,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS)
11-06-2015,12:00,28.700,R,ugm-3 (TEOM FDMS),7.48661,R,ugm-3,24.18069,R,ugm-3,35.66000,R,ugm-3,23.800,R,ugm-3 (TEOM FDMS),8.500,R,ugm-3 (TEOM FDMS),91.44248,R,ugm-3,15.500,R,ugm-3 (TEOM FDMS),1.75287,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS)
11-06-2015,13:00,21.000,R,ugm-3 (TEOM FDMS),4.81021,R,ugm-3,20.09703,R,ugm-3,27.47258,R,ugm-3,15.700,R,ugm-3 (TEOM FDMS),8.700,R,ugm-3 (TEOM FDMS),102.76109,R,ugm-3,15.000,R,ugm-3 (TEOM FDMS),2.14203,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS)
11-06-2015,14:00,20.200,R,ugm-3 (TEOM FDMS),8.68900,R,ugm-3,26.96625,R,ugm-3,40.28920,R,ugm-3,18.400,R,ugm-3 (TEOM FDMS),10.600,R,ugm-3 (TEOM FDMS),93.16975,R,ugm-3,16.600,R,ugm-3 (TEOM FDMS),1.94844,R,ugm-3,1.800,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS)
11-06-2015,15:00,24.600,R,ugm-3 (TEOM FDMS),7.44763,R,ugm-3,25.30907,R,ugm-3,36.72861,R,ugm-3,20.700,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS),95.25476,R,ugm-3,12.300,R,ugm-3 (TEOM FDMS),2.20722,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS)
11-06-2015,16:00,28.100,R,ugm-3 (TEOM FDMS),5.89630,R,ugm-3,26.38246,R,ugm-3,35.42333,R,ugm-3,23.900,R,ugm-3 (TEOM FDMS),8.700,R,ugm-3 (TEOM FDMS),96.56544,R,ugm-3,13.600,R,ugm-3 (TEOM FDMS),2.53185,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS)
11-06-2015,17:00,21.200,R,ugm-3 (TEOM FDMS),6.01261,R,ugm-3,25.84744,R,ugm-3,35.06664,R,ugm-3,15.300,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS),93.28950,R,ugm-3,13.100,R,ugm-3 (TEOM FDMS),2.72742,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS)
11-06-2015,18:00,18.800,R,ugm-3 (TEOM FDMS),5.27577,R,ugm-3,25.19767,R,ugm-3,33.28706,R,ugm-3,14.900,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),93.05101,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),2.79128,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS)
11-06-2015,19:00,15.500,R,ugm-3 (TEOM FDMS),2.48275,R,ugm-3,15.65525,R,ugm-3,19.46208,R,ugm-3,12.100,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),100.67608,R,ugm-3,8.100,R,ugm-3 (TEOM FDMS),2.59704,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS)
11-06-2015,20:00,13.900,R,ugm-3 (TEOM FDMS),2.36644,R,ugm-3,17.19863,R,ugm-3,20.82713,R,ugm-3,9.600,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS),95.73173,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),2.20722,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS)
11-06-2015,21:00,14.100,R,ugm-3 (TEOM FDMS),1.90057,R,ugm-3,15.53954,R,ugm-3,18.45371,R,ugm-3,8.200,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),89.23822,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),2.01297,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS)
11-06-2015,22:00,12.800,R,ugm-3 (TEOM FDMS),1.97791,R,ugm-3,16.48910,R,ugm-3,19.52184,R,ugm-3,8.600,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),82.80459,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),1.81740,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS)
11-06-2015,23:00,14.600,R,ugm-3 (TEOM FDMS),1.55164,R,ugm-3,15.12453,R,ugm-3,17.50368,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),78.39609,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),1.62315,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
11-06-2015,24:00,13.600,R,ugm-3 (TEOM FDMS),1.08609,R,ugm-3,11.21012,R,ugm-3,12.87543,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),78.87256,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),1.62315,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
12-06-2015,01:00,13.300,R,ugm-3 (TEOM FDMS),,,,,,,,,,9.300,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS),78.63457,R,ugm-3,8.100,R,ugm-3 (TEOM FDMS),1.12556,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS)
12-06-2015,02:00,14.300,R,ugm-3 (TEOM FDMS),,,,,,,,,,10.700,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),75.14010,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),1.38633,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS)
12-06-2015,03:00,14.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,9.600,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),72.85602,R,ugm-3,8.400,R,ugm-3 (TEOM FDMS),1.95044,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS)
12-06-2015,04:00,11.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,8.000,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),69.69833,R,ugm-3,5.800,R,ugm-3 (TEOM FDMS),1.49410,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS)
12-06-2015,05:00,13.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,9.900,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),62.96783,R,ugm-3,11.700,R,ugm-3 (TEOM FDMS),1.62515,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),6.800,R,ugm-3 (TEOM FDMS)
12-06-2015,06:00,11.700,R,ugm-3 (TEOM FDMS),,,,,,,,,,10.000,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),54.38881,R,ugm-3,9.100,R,ugm-3 (TEOM FDMS),2.01430,R,ugm-3,1.700,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS)
12-06-2015,07:00,13.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,12.200,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),46.58513,R,ugm-3,7.200,R,ugm-3 (TEOM FDMS),1.36504,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS)
12-06-2015,08:00,19.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,16.500,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),42.71297,R,ugm-3,13.900,R,ugm-3 (TEOM FDMS),2.20988,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS)
12-06-2015,09:00,26.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,22.900,R,ugm-3 (TEOM FDMS),14.400,R,ugm-3 (TEOM FDMS),38.84081,R,ugm-3,20.500,R,ugm-3 (TEOM FDMS),4.54947,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS)
12-06-2015,10:00,27.700,R,ugm-3 (TEOM FDMS),,,,,,,,,,24.600,R,ugm-3 (TEOM FDMS),16.500,R,ugm-3 (TEOM FDMS),38.60233,R,ugm-3,22.300,R,ugm-3 (TEOM FDMS),3.24962,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS)
12-06-2015,11:00,46.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,41.600,R,ugm-3 (TEOM FDMS),22.900,R,ugm-3 (TEOM FDMS),51.23162,R,ugm-3,29.500,R,ugm-3 (TEOM FDMS),2.85980,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),6.600,R,ugm-3 (TEOM FDMS)
12-06-2015,12:00,62.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,56.900,R,ugm-3 (TEOM FDMS),29.900,R,ugm-3 (TEOM FDMS),57.06904,R,ugm-3,36.900,R,ugm-3 (TEOM FDMS),3.24962,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS)
12-06-2015,13:00,26.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,23.600,R,ugm-3 (TEOM FDMS),13.100,R,ugm-3 (TEOM FDMS),69.16298,R,ugm-3,22.200,R,ugm-3 (TEOM FDMS),2.40479,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),9.100,R,ugm-3 (TEOM FDMS)
12-06-2015,14:00,32.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,27.100,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),73.86884,R,ugm-3,16.900,R,ugm-3 (TEOM FDMS),2.40545,R,ugm-3,5.800,R,ugm-3 (TEOM FDMS),8.500,R,ugm-3 (TEOM FDMS)
12-06-2015,15:00,31.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,26.100,R,ugm-3 (TEOM FDMS),10.000,R,ugm-3 (TEOM FDMS),79.17092,R,ugm-3,17.800,R,ugm-3 (TEOM FDMS),2.27507,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS)
12-06-2015,16:00,25.800,R,ugm-3 (TEOM FDMS),,,,,,,,,,20.500,R,ugm-3 (TEOM FDMS),8.300,R,ugm-3 (TEOM FDMS),89.95318,R,ugm-3,17.100,R,ugm-3 (TEOM FDMS),2.01497,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),8.800,R,ugm-3 (TEOM FDMS)
12-06-2015,17:00,24.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,19.300,R,ugm-3 (TEOM FDMS),10.100,R,ugm-3 (TEOM FDMS),80.95807,R,ugm-3,17.100,R,ugm-3 (TEOM FDMS),2.01430,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS)
12-06-2015,18:00,21.500,R,ugm-3 (TEOM FDMS),,,,,,,,,,16.600,R,ugm-3 (TEOM FDMS),9.700,R,ugm-3 (TEOM FDMS),78.75332,R,ugm-3,17.300,R,ugm-3 (TEOM FDMS),2.20988,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),7.600,R,ugm-3 (TEOM FDMS)
12-06-2015,19:00,23.300,R,ugm-3 (TEOM FDMS),,,,,,,,,,18.000,R,ugm-3 (TEOM FDMS),13.000,R,ugm-3 (TEOM FDMS),65.70792,R,ugm-3,19.400,R,ugm-3 (TEOM FDMS),1.62448,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS)
12-06-2015,20:00,25.200,R,ugm-3 (TEOM FDMS),,,,,,,,,,19.600,R,ugm-3 (TEOM FDMS),13.500,R,ugm-3 (TEOM FDMS),72.85652,R,ugm-3,23.000,R,ugm-3 (TEOM FDMS),3.31482,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),9.500,R,ugm-3 (TEOM FDMS)
12-06-2015,21:00,24.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,18.700,R,ugm-3 (TEOM FDMS),13.300,R,ugm-3 (TEOM FDMS),70.41329,R,ugm-3,23.100,R,ugm-3 (TEOM FDMS),2.14469,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),9.800,R,ugm-3 (TEOM FDMS)
12-06-2015,22:00,25.500,R,ugm-3 (TEOM FDMS),,,,,,,,,,19.900,R,ugm-3 (TEOM FDMS),13.600,R,ugm-3 (TEOM FDMS),97.04191,R,ugm-3,22.600,R,ugm-3 (TEOM FDMS),1.62515,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),9.000,R,ugm-3 (TEOM FDMS)
12-06-2015,23:00,28.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,21.000,R,ugm-3 (TEOM FDMS),16.900,R,ugm-3 (TEOM FDMS),94.54030,R,ugm-3,26.700,R,ugm-3 (TEOM FDMS),1.94911,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),9.800,R,ugm-3 (TEOM FDMS)
12-06-2015,24:00,28.800,R,ugm-3 (TEOM FDMS),,,,,,,,,,19.200,R,ugm-3 (TEOM FDMS),,,,95.67186,R,ugm-3,,,,2.46932,R,ugm-3,9.600,R,ugm-3 (TEOM FDMS),,,
13-06-2015,01:00,27.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,16.800,R,ugm-3 (TEOM FDMS),,,,89.75860,R,ugm-3,,,,1.56017,R,ugm-3,10.600,R,ugm-3 (TEOM FDMS),,,
13-06-2015,02:00,24.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,14.600,R,ugm-3 (TEOM FDMS),,,,75.94969,R,ugm-3,,,,2.68662,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),,,
13-06-2015,03:00,20.500,R,ugm-3 (TEOM FDMS),,,,,,,,,,12.000,R,ugm-3 (TEOM FDMS),,,,78.15211,R,ugm-3,,,,1.88458,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),,,
13-06-2015,04:00,25.200,R,ugm-3 (TEOM FDMS),,,,,,,,,,16.000,R,ugm-3 (TEOM FDMS),,,,82.73474,R,ugm-3,,,,1.36504,R,ugm-3,9.200,R,ugm-3 (TEOM FDMS),,,
13-06-2015,05:00,25.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,18.100,R,ugm-3 (TEOM FDMS),,,,82.67586,R,ugm-3,,,,3.05471,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),,,
13-06-2015,06:00,21.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,14.000,R,ugm-3 (TEOM FDMS),,,,81.06833,R,ugm-3,,,,1.10494,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),,,
13-06-2015,07:00,14.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,8.200,R,ugm-3 (TEOM FDMS),,,,78.03287,R,ugm-3,,,,2.42674,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),,,
13-06-2015,08:00,8.500,R,ugm-3 (TEOM FDMS),,,,,,,,,,3.400,R,ugm-3 (TEOM FDMS),,,,71.48548,R,ugm-3,,,,2.59970,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),,,
13-06-2015,09:00,7.300,R,ugm-3 (TEOM FDMS),,,,,,,,,,2.100,R,ugm-3 (TEOM FDMS),,,,53.09360,R,ugm-3,,,,2.20988,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),,,
13-06-2015,10:00,7.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,3.400,R,ugm-3 (TEOM FDMS),,,,48.45111,R,ugm-3,,,,2.98952,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),,,
13-06-2015,11:00,12.300,R,ugm-3 (TEOM FDMS),,,,,,,,,,8.100,R,ugm-3 (TEOM FDMS),,,,50.41438,R,ugm-3,,,,2.59970,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),,,
13-06-2015,12:00,11.200,R,ugm-3 (TEOM FDMS),,,,,,,,,,8.500,R,ugm-3 (TEOM FDMS),,,,47.14093,R,ugm-3,,,,2.72942,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),,,
13-06-2015,13:00,12.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,6.900,R,ugm-3 (TEOM FDMS),,,,49.52230,R,ugm-3,,,,2.27440,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),,,
13-06-2015,14:00,14.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,10.000,R,ugm-3 (TEOM FDMS),,,,51.36732,R,ugm-3,,,,2.79528,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),,,
13-06-2015,15:00,16.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,12.600,R,ugm-3 (TEOM FDMS),,,,61.84325,R,ugm-3,,,,3.37934,R,ugm-3,3.800,R,ugm-3 (TEOM FDMS),,,
13-06-2015,16:00,13.600,R,ugm-3 (TEOM FDMS),,,,,,,,,,10.800,R,ugm-3 (TEOM FDMS),,,,52.61713,R,ugm-3,,,,2.33960,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),,,
13-06-2015,17:00,16.600,R,ugm-3 (TEOM FDMS),,,,,,,,,,13.500,R,ugm-3 (TEOM FDMS),,,,49.40306,R,ugm-3,,,,2.46998,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),,,
13-06-2015,18:00,17.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,13.400,R,ugm-3 (TEOM FDMS),,,,41.12938,R,ugm-3,,,,2.33960,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),,,
13-06-2015,19:00,16.600,R,ugm-3 (TEOM FDMS),,,,,,,,,,11.600,R,ugm-3 (TEOM FDMS),,,,44.10597,R,ugm-3,,,,2.59970,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),,,
13-06-2015,20:00,11.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,8.500,R,ugm-3 (TEOM FDMS),,,,60.83093,R,ugm-3,,,,2.21054,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),,,
13-06-2015,21:00,15.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,11.200,R,ugm-3 (TEOM FDMS),,,,47.79552,R,ugm-3,,,,1.88458,R,ugm-3,3.800,R,ugm-3 (TEOM FDMS),,,
13-06-2015,22:00,18.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,13.500,R,ugm-3 (TEOM FDMS),,,,39.99882,R,ugm-3,,,,2.46932,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),,,
13-06-2015,23:00,21.600,R,ugm-3 (TEOM FDMS),,,,,,,,,,15.400,R,ugm-3 (TEOM FDMS),,,,19.70205,R,ugm-3,,,,1.94977,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),,,
13-06-2015,24:00,28.500,R,ugm-3 (TEOM FDMS),,,,,,,,,,20.400,R,ugm-3 (TEOM FDMS),,,,20.41601,R,ugm-3,,,,2.07949,R,ugm-3,8.100,R,ugm-3 (TEOM FDMS),,,
14-06-2015,01:00,29.700,R,ugm-3 (TEOM FDMS),,,,,,,,,,21.400,R,ugm-3 (TEOM FDMS),,,,33.38407,R,ugm-3,,,,2.59970,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),,,
14-06-2015,02:00,29.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,21.300,R,ugm-3 (TEOM FDMS),,,,37.98216,R,ugm-3,,,,2.59970,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),,,
14-06-2015,03:00,23.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,16.900,R,ugm-3 (TEOM FDMS),,,,49.95636,R,ugm-3,,,,1.94977,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),,,
14-06-2015,04:00,19.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,14.500,R,ugm-3 (TEOM FDMS),,,,53.22732,R,ugm-3,,,,2.07949,R,ugm-3,4.600,R,ugm-3 (TEOM FDMS),,,
14-06-2015,05:00,16.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,10.500,R,ugm-3 (TEOM FDMS),,,,59.76972,R,ugm-3,,,,1.82006,R,ugm-3,5.500,R,ugm-3 (TEOM FDMS),,,
14-06-2015,06:00,15.600,R,ugm-3 (TEOM FDMS),,,,,,,,,,12.100,R,ugm-3 (TEOM FDMS),,,,52.57273,R,ugm-3,,,,1.49476,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),,,
14-06-2015,07:00,13.600,R,ugm-3 (TEOM FDMS),,,,,,,,,,8.200,R,ugm-3 (TEOM FDMS),,,,51.44316,R,ugm-3,,,,1.75486,R,ugm-3,5.400,R,ugm-3 (TEOM FDMS),,,
14-06-2015,08:00,7.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,4.300,R,ugm-3 (TEOM FDMS),,,,57.03312,R,ugm-3,,,,1.88458,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),,,
14-06-2015,09:00,9.700,R,ugm-3 (TEOM FDMS),,,,,,,,,,5.700,R,ugm-3 (TEOM FDMS),,,,63.93225,R,ugm-3,,,,2.14469,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),,,
14-06-2015,10:00,12.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,9.700,R,ugm-3 (TEOM FDMS),,,,63.27816,R,ugm-3,,,,2.01430,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),,,
14-06-2015,11:00,13.200,R,ugm-3 (TEOM FDMS),,,,,,,,,,10.900,R,ugm-3 (TEOM FDMS),,,,63.69376,R,ugm-3,,,,1.88458,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),,,
14-06-2015,12:00,16.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,15.000,R,ugm-3 (TEOM FDMS),,,,49.06379,R,ugm-3,,,,1.55929,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),,,
14-06-2015,13:00,13.200,R,ugm-3 (TEOM FDMS),,,,,,,,,,11.100,R,ugm-3 (TEOM FDMS),,,,54.53500,R,ugm-3,,,,1.10494,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),,,
14-06-2015,14:00,7.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,4.600,R,ugm-3 (TEOM FDMS),,,,61.31539,R,ugm-3,,,,1.88458,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),,,
14-06-2015,15:00,10.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,5.500,R,ugm-3 (TEOM FDMS),,,,62.80218,R,ugm-3,,,,1.42957,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),,,
14-06-2015,16:00,11.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,9.100,R,ugm-3 (TEOM FDMS),,,,62.38608,R,ugm-3,,,,1.55995,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),,,
14-06-2015,17:00,9.200,R,ugm-3 (TEOM FDMS),,,,,,,,,,5.900,R,ugm-3 (TEOM FDMS),,,,61.19615,R,ugm-3,,,,1.42957,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),,,
14-06-2015,18:00,10.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,6.800,R,ugm-3 (TEOM FDMS),,,,63.45628,R,ugm-3,,,,1.03908,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),,,
14-06-2015,19:00,10.500,R,ugm-3 (TEOM FDMS),,,,,,,,,,8.300,R,ugm-3 (TEOM FDMS),,,,64.05099,R,ugm-3,,,,1.23399,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),,,
14-06-2015,20:00,10.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,6.200,R,ugm-3 (TEOM FDMS),,,,63.69426,R,ugm-3,,,,1.16947,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),,,
14-06-2015,21:00,7.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,5.800,R,ugm-3 (TEOM FDMS),,,,61.43413,R,ugm-3,,,,0.77964,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),,,
14-06-2015,22:00,8.300,R,ugm-3 (TEOM FDMS),,,,,,,,,,6.000,R,ugm-3 (TEOM FDMS),,,,55.60619,R,ugm-3,,,,1.03975,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),,,
14-06-2015,23:00,10.200,R,ugm-3 (TEOM FDMS),,,,,,,,,,6.900,R,ugm-3 (TEOM FDMS),,,,56.02279,R,ugm-3,,,,0.97522,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),,,
14-06-2015,24:00,5.500,R,ugm-3 (TEOM FDMS),,,,,,,,,,4.800,R,ugm-3 (TEOM FDMS),,,,58.99638,R,ugm-3,,,,1.10427,R,ugm-3,0.700,R,ugm-3 (TEOM FDMS),,,
15-06-2015,01:00,8.700,R,ugm-3 (TEOM FDMS),,,,,,,,,,6.200,R,ugm-3 (TEOM FDMS),,,,61.92990,R,ugm-3,,,,1.81917,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),,,
15-06-2015,02:00,9.600,R,ugm-3 (TEOM FDMS),,,,,,,,,,5.300,R,ugm-3 (TEOM FDMS),,,,59.71001,R,ugm-3,,,,1.12556,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),,,
15-06-2015,03:00,8.500,R,ugm-3 (TEOM FDMS),,,,,,,,,,5.000,R,ugm-3 (TEOM FDMS),,,,59.23387,R,ugm-3,,,,0.97522,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),,,
